Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6610, 4446, 6287 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5562, -2383, 4568 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1101, 1365, 8315 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -8123, -6874, 5857 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6728, 5814, 3183 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7410, -7907, 6321 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4631, 4855, 2258 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7833, -4253, 626 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6386, -6455, 928 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3493, -78, 4549 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3090, 7368, 7772 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4498, -5042, 2770 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4428, 4961, 9559 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5783, 2855, 7001 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3811, 6863, 2269 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2181, -3553, 1943 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5185, 7107, 4276 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7359, -1524, 9348 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6185, -664, 912 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 826, 619, 3782 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1007, 442, 5368 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 8042, 2291, 8936 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5750, 1153, 1106 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5255, -459, 5300 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6484, 2642, 9431 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7215, 1841, 4248 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1008, -4199, 81 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5597, 7473, 8411 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4137, -6728, 9960 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5690, 3571, 7294 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 8, 783, 2010 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1809, 4446, 3641 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -297, 1916, 6734 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4856, 7422, 1278 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6913, 5864, 5730 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6892, -590, 9273 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1678, 7884, 2402 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -315, 8131, 4863 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -876, 7062, 2602 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3498, -7630, 4345 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7568, -5617, 708 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2654, -7301, 9265 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4421, 535, 3027 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5677, 1930, 6503 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2752, -5843, 1314 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7968, 196, 7461 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5962, 5362, 2337 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7502, 102, 1506 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7105, 7281, 4110 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5210, 3270, 972 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3142, 2633, 8117 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5766, 6484, 6083 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7105, -78, 9232 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3732, 7801, 2029 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5855, 8062, 627 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1816, 5300, 89 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3863, -4715, 1772 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5551, -406, 7765 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6786, -3815, 2858 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1921, 3851, 9554 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -667, -7497, 10137 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7103, 4180, 10043 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3092, 3765, 741 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1416, -6399, 5352 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6095, -4234, 8133 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1989, -7602, 3719 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2312, -7150, 253 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4181, 1453, 2264 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1733, 3445, 5567 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1111, -7998, 8515 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4136, -1071, 4660 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4677, -5829, 2766 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 663, 4641, 7267 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7041, 954, 7543 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -499, -7213, 5070 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6685, -2291, 3893 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -8007, 4365, 8390 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1145, 916, 4212 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 8191, -3997, 773 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4728, -8151, 10159 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7194, -7581, 8362 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4615, 3723, 413 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7450, -5401, 5412 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5934, -7603, 6679 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2399, 5672, 1279 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6648, -2070, 7125 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6313, -3792, 4903 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2871, -4891, 10225 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6194, 7489, 7396 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4179, -511, 8555 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5194, 2643, 4750 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3004, -6707, 6587 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7811, 6027, 10141 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -291, 5902, 4052 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2572, -1792, 6686 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3097, -1206, 7445 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2953, 4925, 683 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5519, -660, 9323 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4076, -6839, 6614 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4085, 303, 3042 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3741, 7767, 2154 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -393, -2330, 4170 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7723, 4116, 3020 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 40, 8083, 1360 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1870, 2503, 2159 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3055, 4446, 9725 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5360, 3652, 4004 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3589, 2501, 8234 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7011, 7316, 614 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5187, 3628, 8500 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -151, -4922, 737 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2087, 215, 4201 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1603, 234, 3197 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3365, -8113, 6367 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1227, -7398, 4213 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5856, 3308, 1523 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4459, 6256, 9667 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2773, 6188, 3767 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1360, 4394, 3135 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3474, 1429, 4681 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 264, -5161, 1219 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7104, -894, 6768 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6675, -6613, 471 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7770, -3895, 6357 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7267, -7957, 8134 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1218, 6432, 2060 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6187, 7983, 7814 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6923, -131, 8294 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4144, 1239, 7671 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 558, -6976, 6702 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7101, -5428, 8912 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1425, 5803, 4251 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -514, -1197, 7616 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5070, 5386, 3841 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6470, 697, 258 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5158, 8011, 3346 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3662, -4534, 8049 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3016, -1788, 3295 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6852, 922, 1302 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -757, -998, 3895 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5066, 6577, 7585 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 796, -910, 8462 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5280, -7136, 951 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5030, -2582, 6312 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3041, -189, 4228 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4438, 5695, 5246 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1184, 4536, 842 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2564, -3317, 4882 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2279, 2016, 4766 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1749, 4512, 441 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5916, -4880, 4605 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7168, -5460, 1230 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 685, -3586, 3505 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2286, -6146, 9815 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2743, 3578, 3517 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -637, -670, 7986 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1659, -6934, 1403 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1193, 3196, 4719 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3805, -8033, 1889 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7245, 4298, 4860 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4431, 1674, 3591 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 806, 3319, 3878 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4673, 6545, 641 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3466, -4928, 9943 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7118, -762, 4378 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6210, -2288, 5699 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1184, -7942, 3249 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7125, -5385, 86 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1620, -7374, 8831 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6079, -5832, 156 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4349, -2030, 6521 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3547, 7531, 9780 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3079, -3728, 483 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -7231, -348, 9098 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6958, -6877, 8694 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -62, -6978, 9927 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -320, -2003, 1733 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7924, -3245, 7883 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4465, -2296, 6382 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4782, 7155, 1319 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4960, -1505, 9671 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3764, 7755, 4880 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4872, 286, 1790 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2889, -4346, 7359 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7759, -4565, 685 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2688, 2709, 5856 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6083, -1095, 7666 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7064, -7729, 832 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6524, -2096, 10170 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2637, -6395, 3275 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1144, 3137, 3002 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1337, 4797, 7395 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7616, -7020, 8857 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6745, -3207, 1733 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6010, 1677, 1061 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1525, 6039, 481 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -1405, 382, 7544 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4773, -6106, 8056 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1613, 5987, 6612 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5637, 5714, 4771 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3789, 5233, 4844 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4800, 4556, 5179 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3835, 5985, 2501 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6252, -1958, 1789 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3663, 2423, 7381 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5201, 6668, 1085 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2053, 4941, 3775 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6913, 3329, 6248 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4977, -4091, 9221 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1122, 6159, 4890 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4319, -8152, 1676 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5407, 7852, 3037 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4556, 3097, 7910 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2201, 3137, 2556 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1963, -2607, 5738 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5738, 2711, 4856 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3432, -961, 173 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5228, 840, 643 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1861, 6209, 1565 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3977, 1031, 4566 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2987, 5715, 7084 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6332, 6825, 1066 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3066, -829, 4801 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5808, -6070, 6066 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 1726, 7316, 9585 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -4142, 4668, 6836 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3562, -4767, 8764 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4415, 3372, 9841 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5114, 1781, 7697 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 4905, 6531, 3418 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7806, 850, 2282 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2159, -959, 7080 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7897, -4136, 3416 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 3699, -8052, 4436 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2347, -7116, 2157 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 7663, 5035, 7101 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 2707, 727, 8700 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -693, -3232, 8378 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -3772, 1571, 4764 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -2026, -51, 8230 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 6058, -3150, 434 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -5858, -8055, 9788 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -6570, 3699, 38 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5207, -1278, 9195 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5354, 8068, 7977 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: -256, -2167, 10044 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 5635, -2860, 893 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
Accel: 0, 0, 2048 | Gyro: 0, 0, 0 | GPS: 12.34,56.78,25.0,8
